index,Speaker,Sentence,class,opinion-tag,label,Act Tag,act_label
170,Brandon,"So, square is a number and triangle is a factor?",18,Adopted,4,2 - Relating to Another Student,8
171,Brandon,Is that what you  trying to say?,18,Irrelevant,0,2 - Relating to Another Student,8
172,Yonny,"Look, look.",18,Irrelevant,0,1 - None,7
173,Yonny,"It's like the square, is like the bigger kind of shape,  and then the like triangle goes into the square to make...",18,New,1,5 - Providing Evidence / Explaining Reasoning,11
174,Dawud,It keep on multiplying by four.,18,New,1,5 - Providing Evidence / Explaining Reasoning,11
175,T,Is that what you think?,18,Irrelevant,0,2 - Keeping Everyone Together,1
176,Dawud,"Look, that's eight, four, then twelve.",18,Irrelevant,0,5 - Providing Evidence / Explaining Reasoning,11
177,Dawud,"So, that's eight, four,  twelve...",18,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
178,Brandon,You mean adding?,18,Irrelevant,0,2 - Relating to Another Student,8
179,Brandon,You mean adding?,18,Irrelevant,0,2 - Relating to Another Student,8
180,Brandon,You mean factors of four?,18,Irrelevant,0,2 - Relating to Another Student,8
181,Dawud,Yea.,18,Adopted,4,1 - None,7
182,Ariel,"No, it's not!",18,Refuted,5,2 - Relating to Another Student,8
183,Brandon,He means factors of four.,18,Strengthened,2,2 - Relating to Another Student,8
184,T,"Alright, here goes the number.",18,Irrelevant,0,1 - None,0
185,Dawud,"So, that's that's going to be eighteen.",18,New,1,4 - Making a Claim,10
186,Dawud,No it's going to add up by  eighteen.,18,Refuted,5,4 - Making a Claim,10
187,Dawud,"No, it's going to be sixteen.",18,New,1,4 - Making a Claim,10
188,Ariel,"Look at the five, look at the five.",18,Irrelevant,0,2 - Relating to Another Student,8
189,Ariel,It's twenty-two!,18,New,1,4 - Making a Claim,10
190,Yonny,It's twenty-two!,18,Adopted,4,2 - Relating to Another Student,8
191,Ariel,It's twenty-two.,18,Adopted,4,2 - Relating to Another Student,8
192,James,Twenty-four.,18,New,1,2 - Relating to Another Student,8
193,James,Twenty-four.,18,Strengthened,2,2 - Relating to Another Student,8
194,Ariel,Twenty-two!,18,Adopted,4,2 - Relating to Another Student,8
195,Ariel,[All the students are shouting out numerical answers and then T  writes down the answer to 8 on the overhead],18,Irrelevant,0,1 - None,7
196,Ariel,Told you it's twenty two!,18,Strengthened,2,1 - None,7
197,James,How is it twenty-two?,18,Weakened,3,3 - Asking for More Information,9
198,T,"Okay, I am going to ask Christian to give us a number.",18,Irrelevant,0,1 - None,0
199,T,"Christian,  give us a box number.",18,Irrelevant,0,1 - None,0
201,Christian,"Mmmmm, four?",18,Irrelevant,0,1 - None,7
202,Christian,[T writes 4 down on the overhead chart under the square  column],18,Irrelevant,0,1 - None,7
203,Brandon,I know what that is!,18,Irrelevant,0,1 - None,7
204,Ariel,Four?,18,Irrelevant,0,1 - None,7
205,Ariel,"That's easy, that's...",18,Irrelevant,0,1 - None,7
206,Dawud,It's going to be twenty-four.,18,New,1,4 - Making a Claim,10
207,Dawud,It's going to be twenty-four!,18,Strengthened,2,4 - Making a Claim,10
208,Dawud,Twenty-four!,18,Strengthened,2,4 - Making a Claim,10
209,Dawud,Twenty-four!,18,Strengthened,2,4 - Making a Claim,10
210,Brandon,Eight!,18,New,1,2 - Relating to Another Student,8
211,Brandon,Eight!,18,Strengthened,2,2 - Relating to Another Student,8
212,Ariel,Ten.,18,New,1,2 - Relating to Another Student,8
213,Ariel,It's ten.,18,Strengthened,2,2 - Relating to Another Student,8
214,Brandon,Thank you.,18,Irrelevant,0,1 - None,7
215,Brandon,[nods to Ariel],18,Irrelevant,0,1 - None,7
216,Yonny,"Oh, yeah it's ten, yeah.",18,Adopted,4,2 - Relating to Another Student,8
217,Dawud,Twenty-four.,18,Strengthened,2,2 - Relating to Another Student,8
218,Ariel,"Cause, you're going to add six.",18,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
219,Ariel,"Cause, for five you added um..",18,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
220,Dawud,"But, how..but how are you going to go",18,Irrelevant,0,3 - Asking for More Information,9
221,Brandon,"Wait, so it's minus another two...",18,Weakened,3,4 - Making a Claim,10
222,Dawud,"...minus four, six",18,Weakened,3,4 - Making a Claim,10
223,Ariel,"Cause for the five you had thirteen, and then the six you got  eighteen, you just added um ‘what's your name' to this one and  ‘what's your name' to that one.",18,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
224,Ariel,"[T writes ten on the overhead in the triangle column,  corresponding to the four entry in the square column]",18,Adopted,4,1 - None,7
225,Yonny,The number is ten.,18,Adopted,4,4 - Making a Claim,10
226,Yonny,[Everyone shouts out ten],18,Irrelevant,0,1 - None,7
227,T,So how's Ariel doing this?,18,Irrelevant,0,3 - Getting Students to Relate,2
228,T,"[students are chatting amongst  themselves] Well, let's see on the next, on the next go-around.",18,Irrelevant,0,1 - None,0
229,T,Excuse me.,18,Irrelevant,0,1 - None,0
230,T,Ariel?,18,Irrelevant,0,2 - Keeping Everyone Together,1
231,T,"I want on the next go-around, for you to be  quiet.",18,Irrelevant,0,1 - None,0
232,T,Don't tell us what the [unclear],18,Irrelevant,0,1 - None,0
233,T,"You, you think of it and  we're going to see if everyone else gets it.",18,Irrelevant,0,1 - None,0
234,T,Okay?,18,Irrelevant,0,1 - None,0
235,T,[T writes a 0  under the square column],18,New,1,1 - None,0
236,Brandon,Zero?,18,Irrelevant,0,1 - None,7
237,Brandon,Zero is zero.,18,Irrelevant,0,4 - Making a Claim,10
238,Brandon,[Some students shout out answers and others chat],18,Irrelevant,0,1 - None,7
239,Dawud,Zero.,18,Strengthened,2,4 - Making a Claim,10
240,Dawud,Zero.,18,Strengthened,2,4 - Making a Claim,10
241,Dawud,Zero.,18,Strengthened,2,4 - Making a Claim,10
242,Christian,Put another zero on the side.,18,Strengthened,2,4 - Making a Claim,10
243,Christian,Put zero.,18,Strengthened,2,4 - Making a Claim,10
244,Brandon,"No, no, no, no, no.",18,Refuted,5,2 - Relating to Another Student,8
245,Brandon,Don't put zero.,18,Refuted,5,2 - Relating to Another Student,8
246,Christian,"Come on, Brandon.",18,Irrelevant,0,1 - None,7
247,Brandon,You be quiet.,18,Irrelevant,0,1 - None,7
248,Dawud,It's zero.,18,New,1,4 - Making a Claim,10
249,Yonny,"No, two.",18,New,1,2 - Relating to Another Student,8
250,Brandon,"No, it's not.",18,Refuted,5,2 - Relating to Another Student,8
251,Brandon,It's two.,18,Refuted,5,4 - Making a Claim,10
252,T,"My, my rule says... [Writes down negative two on the overhead  under the triangle column, corresponding to the zero entry in the  square column]",18,Adopted,4,1 - None,0
253,Dawud,It might be four.,18,New,1,4 - Making a Claim,10
254,Dawud,[Both Yonny and Brandon shout out that it's two],18,Irrelevant,0,1 - None,7
255,Yonny,Negative two.,18,New,1,4 - Making a Claim,10
256,Brandon,I told you it was something two.,18,Adopted,4,1 - None,7
257,Brandon,Ohhhhh.,18,Irrelevant,0,1 - None,7
258,Brandon,I told you it was  something two.,18,Irrelevant,0,1 - None,7
259,Brandon,"Oh, that relates to our [unclear]",18,Irrelevant,0,1 - None,7
260,T,"Have you guessed, have you guessed my rule yet?",18,Irrelevant,0,8 - Press for Accuracy,5
261,Ariel,I did.,18,Irrelevant,0,1 - None,7
262,Brandon,"Yeah, the rule is by two.",18,Adopted,4,4 - Making a Claim,10
263,T,What do you think the rule is?,18,Irrelevant,0,8 - Press for Accuracy,5
264,T,[Gesturing towards Ariel],18,Irrelevant,0,2 - Keeping Everyone Together,1
265,Ariel,"I think from zero... No, I didn't.",18,Refuted,5,4 - Making a Claim,10
266,Brandon,I got your rule.,18,Irrelevant,0,1 - None,7
267,Dawud,"Two, two, eight, eight.",18,Irrelevant,0,4 - Making a Claim,10
268,Ariel,Zero done messed up my whole thing.,18,Irrelevant,0,1 - None,7
269,Ariel,"Look, this is what I  thought: So, for four you added six, for five you added eight, for  six you added ten, I mean.... twelve.",18,New,1,5 - Providing Evidence / Explaining Reasoning,11
270,Ariel,"Wait, yeah yeahyeah.",18,Irrelevant,0,1 - None,7
271,Ariel,[Dawud is frustrated that Ariel cut him off],18,Irrelevant,0,1 - None,7
272,Dawud,"Look, can I guess?",18,Irrelevant,0,1 - None,7
273,Dawud,"It's eight, and then it goes, then it goes eight.",18,New,1,5 - Providing Evidence / Explaining Reasoning,11
274,Dawud,Then it go twelve.,18,New,1,5 - Providing Evidence / Explaining Reasoning,11
275,Dawud,"Then it go... um, I think it's supposed to be by  adding four, then add eight, then it add four, and then it add  eight.",18,New,1,5 - Providing Evidence / Explaining Reasoning,11
276,Yonny,"I think that the total you get, it adds by two",18,New,1,2 - Relating to Another Student,8
277,T,"Okay, well, let's try another.",18,Irrelevant,0,1 - None,0
0,T,It’ll work.,19,Irrelevant,0,1 - none,0
1,T,"OK, is everybody happy with that?",19,Irrelevant,0,2 - keeping everyone together,1
2,T,You all know that?,19,Irrelevant,0,2 - keeping everyone together,1
3,Ss,Yeah.,19,Adopted,4,1 - none,7
4,T,You know that’s a very important set of ideas in mathematics.,19,Strengthened,2,1 - none,0
5,S,What about number six.,19,Irrelevant,0,3 - asking for more information,9
6,Ankur,"I think we have something for six, but...",19,Irrelevant,0,7 - context,0
7,T,You think you’ve got something for six.,19,Irrelevant,0,5 - revoicing,4
8,Ankur,I think we found out how to write it.,19,Irrelevant,0,1 - none,7
9,T,"You found out how to write it, OK, well come and show people.",19,Irrelevant,0,8 - press for  accuracy,5
10,S,Can we do this like...?,19,Irrelevant,0,1 - none,7
11,T,"Now, wait, maybe you don’t want to do that, you’re right",19,Irrelevant,0,1 - none,0
12,Ankur,"Aw, can we just show you?",19,Irrelevant,0,1 - none,7
13,T,"Yeah let’s just show the camera, huh, let’s just show the camera.",19,Irrelevant,0,8 - press for  accuracy,5
14,Ankur,Can we show you first?,19,Irrelevant,0,1 - none,7
15,T,Yeah you could.,19,Irrelevant,0,1 - none,0
16,T,I’ll be right back OK.,19,Irrelevant,0,1 - none,0
17,Ankur,I’m not saying anything.,19,Irrelevant,0,1 - none,7
18,Ankur,"OK, the number in the, the two numbers in the brackets are always the same and the number after the bracket is always one.",19,New,1,5 - providing evidence/providing reasoning,11
19,T,"That’s certainly, right, uh, do you suppose you could...",19,Adopted,4,1 - none,0
20,T,"why don’t you, let me get out of the way, here, so the camera could get some shots and maybe you should set that down so the camera can get that.",19,Irrelevant,0,1 - none,0
21,T,And maybe you could explain it.,19,Irrelevant,0,8 - press for  accuracy,5
22,T,When she says you can talk you can talk.,19,Irrelevant,0,1 - none,0
23,Ankur,The two numbers in the brackets are always the same;,19,Strengthened,2,5 - providing evidence/providing reasoning,11
24,Ankur,the number after the bracket is always one.,19,Strengthened,2,5 - providing evidence/providing reasoning,11
25,T,"OK, now you certainly managed to write it, could you write it using the box and triangle method of writing?",19,New,1,8 - press for  accuracy,5
26,Ankur,What do you mean?,19,Irrelevant,0,3 - asking for more information,9
27,T,"Well, you know what we did here we used the box and triangle instead of using words we used the box and triangle.",19,Strengthened,2,1 - none,0
28,T,See if you can do that.,19,Irrelevant,0,8 - press for  accuracy,5
29,Ankur,Like two times two just write the problem?,19,Irrelevant,0,4 - making a claim,10
30,T,"Well, write down the equation with the box and triangle in it.",19,Irrelevant,0,1 - none,0
31,T,"Yeah, Michelle almost said it when you were down here before.",19,Irrelevant,0,1 - none,0
32,Michelle I,I did?,19,Irrelevant,0,1 - none,7
33,T,Yes you did.,19,Irrelevant,0,1 - none,0
34,T,Why don’t you go and work on it some more you’ve almost got it.,19,Irrelevant,0,1 - none,0
35,T,You’ve got something you want to tell the camera?,19,Irrelevant,0,2 - keeping everyone together,1
36,Brian,Yeah.,19,Irrelevant,0,1 - none,7
37,T,"Well, come on up, tell the camera.",19,Irrelevant,0,1 - none,0
38,Brian,if you do this zero times two plus one you get one and that’s that so move it up there.,19,New,1,5 - providing evidence/providing reasoning,11
39,Brain,"Then, one times two plus one is three and that’s that.",19,Strengthened,2,5 - providing evidence/providing reasoning,11
40,Brian,And then two times two plus one is five.,19,Strengthened,2,5 - providing evidence/providing reasoning,11
41,Brian,"And three times two plus one is seven and there’s that and four times two plus one is nine, and there it is.",19,Strengthened,2,5 - providing evidence/providing reasoning,11
42,Brian,And five times two plus one equals eleven.,19,Strengthened,2,5 - providing evidence/providing reasoning,11
43,Brain,"So it’s just like this, move that up there.",19,Strengthened,2,5 - providing evidence/providing reasoning,11
44,T,"I think that’s a good idea,",19,Adopted,4,1 - none,0
45,T,"um can you try,",19,Irrelevant,0,1 - none,0
46,T,it wouldn’t hurt to think about that a little bit more cause I think you may find something that’s simpler and find a way to write all that with the boxes and triangles.,19,Strengthened,2,1 - none,0
0,Stephanie,"Zack has three chickens, if grandpa sells three chickens he  will have as many as Zack.",20,Irrelevant,0,1 - None,7
1,Stephanie,How many chickens does  Grandpa have?,20,Irrelevant,0,1 - None,7
2,Stephanie,"Now, our first answer was six but then again  we thought it was three.",20,New,1,4 - Making a Claim,10
3,T,Why did you first have six?,20,Irrelevant,0,9 - Press for Reasoning,6
4,Stephanie,That's interesting.,20,Irrelevant,0,1 - None,7
5,Stephanie,"Well because if you, grandpa had um well his dad had three   and if grandpa sells three we figure he will have the same  amount as dad so you know he'd have six altogether.",20,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
6,T,"That sounds very nice, very good to me Stephanie.",20,Adopted,4,1 - None,0
7,Stephanie,"Well, we've got our three it's just that grandpa will have the  same as many, grandpa will have the same amount of  chickens as dad and that totals out to three.",20,Refuted,5,5 - Providing Evidence / Explaining Reasoning,11
8,T2,"Stephanie, can you explain to me the two words that you  said was so important at first it was as instead of and.",20,Irrelevant,0,8 - Press for Accuracy,5
9,Stephanie,What?,20,Irrelevant,0,3 - Asking for More Information,9
10,T2,"Remember how, you said if the word had been  something else it would have been six, and that because it  was as, you decided it was three.",20,Irrelevant,0,1 - None,0
11,T2,Can you explain that  again?,20,Irrelevant,0,8 - Press for Accuracy,5
12,T2,Because I was not talking to you then I was just  listening.,20,Irrelevant,0,1 - None,0
13,T2,And I really wanted to know what you meant.,20,Irrelevant,0,1 - None,0
14,Stephanie,"Okay, well what I meant was then I looked at the last one  and I saw that there was no ed.",20,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
15,Stephanie,"If it was had then I would  figure out it was six, but if it was has, have and so that's  what I thought it was three.",20,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
16,Stephanie,That's how it was three.,20,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
17,T,What do you think the answer is Stephanie?,20,Irrelevant,0,8 - Press for Accuracy,5
18,Aaron,I think it's six.,20,New,1,4 - Making a Claim,10
19,T,You think it's six Aaron?,20,Irrelevant,0,2 - Keeping Everyone Together,1
20,T,"You think it's six, if he starts with  six and he sells three then he will have as many as dad?",20,Irrelevant,0,2 - Keeping Everyone Together,1
21,Aaron,Three,20,Adopted,4,4 - Making a Claim,10
22,T,"Then he would have three, do you agree too, do you think  the answers six Gerardo?",20,Irrelevant,0,3 - Getting Students to Relate,2
23,T,"Do you agree with Aaron, he's  saying he thinks it's six.",20,Irrelevant,0,3 - Getting Students to Relate,2
24,Gerardo,It might be three,20,Weakened,3,2 - Relating to Another Student,8
25,T,"What do you think, if grandpa has three and he then sells  three does he have as many as dad?",20,Irrelevant,0,2 - Keeping Everyone Together,1
26,Aaron,No,20,Refuted,5,1 - None,7
27,T,What would he have if he had three and then he sells three?,20,Irrelevant,0,8 - Press for Accuracy,5
28,Aaron,none,20,Irrelevant,0,4 - Making a Claim,10
29,T,"None or zero, so would he have as many as dad?",20,Strengthened,2,2 - Keeping Everyone Together,1
